particle_count,timesteps,threads,sample,time
10000,50,2,18,12.493
10000,50,2,19,12.768
10000,50,2,20,13.005
10000,50,2,21,13.040
10000,50,2,22,12.834
10000,50,2,23,13.024
10000,50,2,24,12.481
10000,50,2,25,13.031
10000,50,2,26,12.835
10000,50,2,27,13.158
10000,50,2,28,12.947
10000,50,2,29,12.880
10000,50,2,30,13.017
10000,50,4,1,7.677
10000,50,4,2,7.666
10000,50,4,3,7.905
10000,50,4,4,7.751
10000,50,4,5,7.860
10000,50,4,6,7.959
10000,50,4,7,7.745
10000,50,4,8,7.811
10000,50,4,9,8.013
10000,50,4,10,7.728
10000,50,4,11,7.701
10000,50,4,12,7.943
10000,50,4,13,7.668
10000,50,4,14,8.021
10000,50,4,15,8.081
10000,50,4,16,7.805
10000,50,4,17,7.701
10000,50,4,18,7.902
10000,50,4,19,7.982
10000,50,4,20,7.944
10000,50,4,21,7.756
10000,50,4,22,7.919
10000,50,4,23,7.958
10000,50,4,24,7.876
10000,50,4,25,7.961
10000,50,4,26,7.972
10000,50,4,27,7.904
10000,50,4,28,7.892
10000,50,4,29,8.075
10000,50,4,30,7.733
10000,50,8,1,4.982
10000,50,8,2,5.071
10000,50,8,3,5.006
10000,50,8,4,5.065
10000,50,8,5,5.054
10000,50,8,6,5.100
10000,50,8,7,5.034
10000,50,8,8,5.007
10000,50,8,9,5.049
10000,50,8,10,5.068
10000,50,8,11,5.015
10000,50,8,12,4.938
10000,50,8,13,5.011
10000,50,8,14,5.074
10000,50,8,15,5.029
10000,50,8,16,5.016
10000,50,8,17,5.002
10000,50,8,18,5.014
10000,50,8,19,5.033
10000,50,8,20,5.066
10000,50,8,21,4.994
10000,50,8,22,5.020
10000,50,8,23,5.064
10000,50,8,24,4.968
10000,50,8,25,5.058
10000,50,8,26,5.034
10000,50,8,27,5.045
10000,50,8,28,5.068
10000,50,8,29,5.012
10000,50,8,30,5.090
10000,50,12,1,4.125
10000,50,12,2,4.124
10000,50,12,3,4.190
10000,50,12,4,4.114
10000,50,12,5,4.119
10000,50,12,6,4.120
10000,50,12,7,4.118
10000,50,12,8,4.114
10000,50,12,9,4.133
10000,50,12,10,4.110
10000,50,12,11,4.119
10000,50,12,12,4.136
10000,50,12,13,4.267
10000,50,12,14,4.211
10000,50,12,15,4.119
10000,50,12,16,4.131
10000,50,12,17,4.122
10000,50,12,18,4.121
10000,50,12,19,4.117
10000,50,12,20,4.117
10000,50,12,21,4.125
10000,50,12,22,4.121
10000,50,12,23,4.118
10000,50,12,24,4.154
10000,50,12,25,4.117
10000,50,12,26,4.117
10000,50,12,27,4.122
10000,50,12,28,4.114
10000,50,12,29,4.113
10000,50,12,30,4.119
15000,10,1,1,10.762
15000,10,1,2,10.657
15000,10,1,3,10.712
15000,10,1,4,10.716
15000,10,1,5,10.645
15000,10,1,6,10.690
15000,10,1,7,10.680
15000,10,1,8,10.609
15000,10,1,9,10.666
15000,10,1,10,10.661
15000,10,1,11,10.678
15000,10,1,12,10.690
15000,10,1,13,10.586
15000,10,1,14,10.688
15000,10,1,15,10.631
15000,10,1,16,10.653
15000,10,1,17,10.660
15000,10,1,18,10.622
15000,10,1,19,10.698
15000,10,1,20,10.655
15000,10,1,21,10.613
15000,10,1,22,10.619
15000,10,1,23,10.665
15000,10,1,24,10.656
15000,10,1,25,10.659
15000,10,1,26,10.682
15000,10,1,27,10.685
15000,10,1,28,10.662
15000,10,1,29,10.687
15000,10,1,30,10.649
15000,10,2,1,5.936
15000,10,2,2,5.697
15000,10,2,3,5.774
15000,10,2,4,5.767
15000,10,2,5,5.755
15000,10,2,6,5.888
15000,10,2,7,5.762
15000,10,2,8,5.778
15000,10,2,9,6.056
15000,10,2,10,5.771
15000,10,2,11,5.724
15000,10,2,12,5.864
15000,10,2,13,5.724
15000,10,2,14,5.731
15000,10,2,15,5.817
15000,10,2,16,5.887
15000,10,2,17,5.919
15000,10,2,18,5.648
15000,10,2,19,5.633
15000,10,2,20,5.959
15000,10,2,21,5.695
15000,10,2,22,6.069
15000,10,2,23,5.819
15000,10,2,24,5.757
15000,10,2,25,5.835
15000,10,2,26,5.888
15000,10,2,27,5.878
15000,10,2,28,5.615
15000,10,2,29,5.630
15000,10,2,30,5.749
15000,10,4,1,3.419
15000,10,4,2,3.669
15000,10,4,3,3.708
15000,10,4,4,3.567
15000,10,4,5,3.498
15000,10,4,6,3.617
15000,10,4,7,3.511
15000,10,4,8,3.419
15000,10,4,9,3.615
15000,10,4,10,3.558
15000,10,4,11,3.534
15000,10,4,12,3.492
15000,10,4,13,3.710
15000,10,4,14,3.549
15000,10,4,15,3.817
15000,10,4,16,3.527
15000,10,4,17,3.709
15000,10,4,18,3.616
15000,10,4,19,3.721
15000,10,4,20,3.434
15000,10,4,21,3.589
15000,10,4,22,3.544
15000,10,4,23,3.522
15000,10,4,24,3.610
15000,10,4,25,3.525
15000,10,4,26,3.608
15000,10,4,27,3.416
15000,10,4,28,3.661
15000,10,4,29,3.493
15000,10,4,30,3.577
15000,10,8,1,2.254
15000,10,8,2,2.239
15000,10,8,3,2.232
15000,10,8,4,2.223
15000,10,8,5,2.254
15000,10,8,6,2.269
15000,10,8,7,2.229
15000,10,8,8,2.252
15000,10,8,9,2.205
15000,10,8,10,2.277
15000,10,8,11,2.243
15000,10,8,12,2.301
15000,10,8,13,2.222
15000,10,8,14,2.255
15000,10,8,15,2.247
15000,10,8,16,2.222
15000,10,8,17,2.250
15000,10,8,18,2.238
15000,10,8,19,2.248
15000,10,8,20,2.241
15000,10,8,21,2.243
15000,10,8,22,2.256
15000,10,8,23,2.254
15000,10,8,24,2.333
15000,10,8,25,2.267
15000,10,8,26,2.210
15000,10,8,27,2.268
15000,10,8,28,2.261
15000,10,8,29,2.201
15000,10,8,30,2.244
15000,10,12,1,1.864
15000,10,12,2,1.869
15000,10,12,3,1.863
15000,10,12,4,1.865
15000,10,12,5,1.858
15000,10,12,6,1.859
15000,10,12,7,1.857
15000,10,12,8,1.856
15000,10,12,9,1.862
15000,10,12,10,1.856
15000,10,12,11,1.856
15000,10,12,12,1.857
15000,10,12,13,1.856
15000,10,12,14,1.861
15000,10,12,15,1.857
15000,10,12,16,1.854
15000,10,12,17,1.857
15000,10,12,18,1.874
15000,10,12,19,1.857
15000,10,12,20,1.855
15000,10,12,21,1.863
15000,10,12,22,1.860
15000,10,12,23,1.859
15000,10,12,24,1.856
15000,10,12,25,1.862
15000,10,12,26,1.863
15000,10,12,27,1.859
15000,10,12,28,1.859
15000,10,12,29,1.855
15000,10,12,30,1.860
15000,50,1,1,53.610
15000,50,1,2,53.358
15000,50,1,3,52.979
15000,50,1,4,53.073
15000,50,1,5,53.341
15000,50,1,6,53.050
15000,50,1,7,53.022
15000,50,1,8,53.286
15000,50,1,9,53.302
15000,50,1,10,53.257
15000,50,1,11,53.405
15000,50,1,12,53.328
15000,50,1,13,53.297
15000,50,1,14,53.257
15000,50,1,15,53.299
15000,50,1,16,53.084
15000,50,1,17,53.109
15000,50,1,18,52.991
15000,50,1,19,53.362
15000,50,1,20,53.131
15000,50,1,21,53.323
15000,50,1,22,53.342
15000,50,1,23,53.458
15000,50,1,24,53.256
15000,50,1,25,53.338
15000,50,1,26,53.330
15000,50,1,27,53.301
15000,50,1,28,53.387
15000,50,1,29,53.306
15000,50,1,30,53.369
15000,50,2,1,29.224
15000,50,2,2,29.367
15000,50,2,3,29.367
15000,50,2,4,29.098
15000,50,2,5,29.126
15000,50,2,6,29.295
15000,50,2,7,29.368
15000,50,2,8,28.618
15000,50,2,9,29.030
15000,50,2,10,29.442
15000,50,2,11,29.039
15000,50,2,12,28.829
15000,50,2,13,29.275
15000,50,2,14,28.853
15000,50,2,15,29.610
15000,50,2,16,29.224
15000,50,2,17,28.875
15000,50,2,18,29.001
15000,50,2,19,29.132
15000,50,2,20,29.038
15000,50,2,21,28.941
15000,50,2,22,28.523
15000,50,2,23,28.645
15000,50,2,24,28.775
15000,50,2,25,28.711
15000,50,2,26,29.339
15000,50,2,27,29.122
15000,50,2,28,29.064
15000,50,2,29,28.713
15000,50,2,30,29.498
15000,50,4,1,17.540
15000,50,4,2,17.260
15000,50,4,3,17.484
15000,50,4,4,17.221
15000,50,4,5,17.395
15000,50,4,6,17.126
15000,50,4,7,17.207
15000,50,4,8,17.297
15000,50,4,9,17.277
15000,50,4,10,17.325
15000,50,4,11,17.219
15000,50,4,12,16.783
15000,50,4,13,17.217
15000,50,4,14,17.106
15000,50,4,15,17.156
15000,50,4,16,17.152
15000,50,4,17,17.319
15000,50,4,18,17.051
15000,50,4,19,17.638
15000,50,4,20,17.130
15000,50,4,21,17.310
15000,50,4,22,17.316
15000,50,4,23,17.284
15000,50,4,24,16.823
15000,50,4,25,16.995
15000,50,4,26,17.128
15000,50,4,27,17.007
15000,50,4,28,17.230
15000,50,4,29,16.923
15000,50,4,30,17.403
15000,50,8,1,11.067
15000,50,8,2,11.099
15000,50,8,3,11.186
15000,50,8,4,11.172
15000,50,8,5,11.074
15000,50,8,6,10.995
15000,50,8,7,11.007
15000,50,8,8,11.173
15000,50,8,9,11.114
15000,50,8,10,11.061
15000,50,8,11,11.173
15000,50,8,12,11.062
15000,50,8,13,11.155
15000,50,8,14,11.073
15000,50,8,15,11.104
15000,50,8,16,11.160
15000,50,8,17,11.170
15000,50,8,18,11.227
15000,50,8,19,11.045
15000,50,8,20,11.123
15000,50,8,21,11.097
15000,50,8,22,11.094
15000,50,8,23,11.135
15000,50,8,24,11.032
15000,50,8,25,11.123
15000,50,8,26,11.093
15000,50,8,27,11.149
15000,50,8,28,11.209
15000,50,8,29,11.206
15000,50,8,30,11.113
15000,50,12,1,9.238
15000,50,12,2,9.251
15000,50,12,3,9.253
15000,50,12,4,9.243
15000,50,12,5,9.322
15000,50,12,6,9.271
15000,50,12,7,9.264
15000,50,12,8,9.267
15000,50,12,9,9.271
15000,50,12,10,9.285
15000,50,12,11,9.247
15000,50,12,12,9.247
15000,50,12,13,9.290
15000,50,12,14,9.238
15000,50,12,15,9.268
15000,50,12,16,9.274
15000,50,12,17,9.290
15000,50,12,18,9.246
15000,50,12,19,9.257
15000,50,12,20,9.253
15000,50,12,21,9.242
15000,50,12,22,9.242
15000,50,12,23,9.264
15000,50,12,24,9.274
15000,50,12,25,9.247
15000,50,12,26,9.291
15000,50,12,27,9.276
15000,50,12,28,9.260
15000,50,12,29,9.277
15000,50,12,30,9.256
25000,10,1,1,29.972
25000,10,1,2,29.617
25000,10,1,3,29.735
25000,10,1,4,29.690
25000,10,1,5,29.396
25000,10,1,6,29.689
25000,10,1,7,29.572
25000,10,1,8,29.661
25000,10,1,9,29.466
25000,10,1,10,29.706
25000,10,1,11,29.674
25000,10,1,12,29.586
25000,10,1,13,29.646
25000,10,1,14,29.674
25000,10,1,15,29.854
25000,10,1,16,29.699
25000,10,1,17,29.715
25000,10,1,18,29.416
25000,10,1,19,29.693
25000,10,1,20,29.438
25000,10,1,21,29.636
25000,10,1,22,29.863
25000,10,1,23,29.665
25000,10,1,24,29.807
25000,10,1,25,29.741
25000,10,1,26,29.741
25000,10,1,27,30.725
25000,10,1,28,29.820
25000,10,1,29,29.747
25000,10,1,30,29.440
25000,10,2,1,16.283
25000,10,2,2,16.446
25000,10,2,3,15.904
25000,10,2,4,15.494
25000,10,2,5,15.802
25000,10,2,6,15.871
25000,10,2,7,16.450
25000,10,2,8,16.555
25000,10,2,9,16.259
25000,10,2,10,16.404
25000,10,2,11,16.240
25000,10,2,12,16.022
25000,10,2,13,15.987
25000,10,2,14,16.814
25000,10,2,15,15.968
25000,10,2,16,15.950
25000,10,2,17,16.165
25000,10,2,18,15.953
25000,10,2,19,16.022
25000,10,2,20,16.171
25000,10,2,21,16.018
25000,10,2,22,16.536
25000,10,2,23,16.086
25000,10,2,24,16.331
25000,10,2,25,16.118
25000,10,2,26,15.906
25000,10,2,27,15.951
25000,10,2,28,16.075
25000,10,2,29,16.287
25000,10,2,30,16.340
25000,10,4,1,9.517
25000,10,4,2,9.653
25000,10,4,3,9.379
25000,10,4,4,9.639
25000,10,4,5,9.562
25000,10,4,6,9.492
25000,10,4,7,9.817
25000,10,4,8,9.527
25000,10,4,9,9.751
25000,10,4,10,9.637
25000,10,4,11,9.829
25000,10,4,12,9.781
25000,10,4,13,9.723
25000,10,4,14,9.763
25000,10,4,15,9.800
25000,10,4,16,9.843
25000,10,4,17,9.416
25000,10,4,18,9.788
25000,10,4,19,9.714
25000,10,4,20,9.544
25000,10,4,21,9.706
25000,10,4,22,9.629
25000,10,4,23,9.528
25000,10,4,24,9.452
25000,10,4,25,9.588
25000,10,4,26,9.511
25000,10,4,27,9.432
25000,10,4,28,9.445
25000,10,4,29,9.517
25000,10,4,30,9.532
25000,10,8,1,6.101
25000,10,8,2,6.144
25000,10,8,3,6.046
25000,10,8,4,6.039
25000,10,8,5,6.241
25000,10,8,6,6.100
25000,10,8,7,6.134
25000,10,8,8,6.097
25000,10,8,9,6.104
25000,10,8,10,6.090
25000,10,8,11,6.256
25000,10,8,12,6.154
25000,10,8,13,6.086
25000,10,8,14,6.012
25000,10,8,15,6.225
25000,10,8,16,6.177
25000,10,8,17,6.100
25000,10,8,18,6.084
25000,10,8,19,6.083
25000,10,8,20,6.165
25000,10,8,21,6.114
25000,10,8,22,6.030
25000,10,8,23,6.104
25000,10,8,24,6.156
25000,10,8,25,6.129
25000,10,8,26,6.052
25000,10,8,27,6.178
25000,10,8,28,6.217
25000,10,8,29,6.121
25000,10,8,30,6.214
25000,10,12,1,5.158
25000,10,12,2,5.147
25000,10,12,3,5.144
25000,10,12,4,5.153
25000,10,12,5,5.153
25000,10,12,6,5.172
25000,10,12,7,5.166
25000,10,12,8,5.162
25000,10,12,9,5.148
25000,10,12,10,5.162
25000,10,12,11,5.161
25000,10,12,12,5.167
25000,10,12,13,5.161
25000,10,12,14,5.168
25000,10,12,15,5.143
25000,10,12,16,5.163
25000,10,12,17,5.163
25000,10,12,18,5.190
25000,10,12,19,5.150
25000,10,12,20,5.149
25000,10,12,21,5.162
25000,10,12,22,5.163
25000,10,12,23,5.175
25000,10,12,24,5.162
25000,10,12,25,5.177
25000,10,12,26,5.162
25000,10,12,27,5.160
25000,10,12,28,5.154
25000,10,12,29,5.154
25000,10,12,30,5.162
25000,50,1,1,147.369
25000,50,1,2,147.718
25000,50,1,3,149.051
25000,50,1,4,148.250
25000,50,1,5,147.698
25000,50,1,6,148.383
25000,50,1,7,146.966
25000,50,1,8,148.536
25000,50,1,9,148.330
25000,50,1,10,147.985
25000,50,1,11,146.918
25000,50,1,12,148.267
25000,50,1,13,147.010
25000,50,1,14,148.469
25000,50,1,15,146.980
25000,50,1,16,146.862
25000,50,1,17,148.719
25000,50,1,18,149.243
25000,50,1,19,148.046
25000,50,1,20,146.958
25000,50,1,21,148.517
25000,50,1,22,148.665
25000,50,1,23,147.576
25000,50,1,24,148.596
25000,50,1,25,148.696
25000,50,1,26,147.551
25000,50,1,27,148.602
25000,50,1,28,148.576
25000,50,1,29,147.710
25000,50,1,30,148.117
25000,50,2,1,78.993
25000,50,2,2,79.814
25000,50,2,3,79.121
25000,50,2,4,79.235
25000,50,2,5,78.903
25000,50,2,6,80.110
25000,50,2,7,80.601
25000,50,2,8,78.851
25000,50,2,9,79.739
25000,50,2,10,79.640
25000,50,2,11,79.739
25000,50,2,12,79.966
25000,50,2,13,79.416
25000,50,2,14,78.840
25000,50,2,15,79.471
25000,50,2,16,80.151
25000,50,2,17,80.552
25000,50,2,18,79.790
25000,50,2,19,78.741
25000,50,2,20,79.378
25000,50,2,21,78.727
25000,50,2,22,79.204
25000,50,2,23,79.461
25000,50,2,24,80.542
25000,50,2,25,79.486
25000,50,2,26,80.963
25000,50,2,27,79.740
25000,50,2,28,80.371
25000,50,2,29,79.182
25000,50,2,30,80.448
25000,50,4,1,46.509
25000,50,4,2,46.238
25000,50,4,3,46.033
25000,50,4,4,45.963
25000,50,4,5,46.113
25000,50,4,6,46.558
25000,50,4,7,46.574
25000,50,4,8,45.613
25000,50,4,9,46.060
25000,50,4,10,45.915
25000,50,4,11,46.654
25000,50,4,12,47.015
25000,50,4,13,46.254
25000,50,4,14,46.489
25000,50,4,15,46.075
25000,50,4,16,46.095
25000,50,4,17,46.456
25000,50,4,18,46.840
25000,50,4,19,46.226
25000,50,4,20,46.435
25000,50,4,21,46.491
25000,50,4,22,46.628
25000,50,4,23,46.359
25000,50,4,24,46.349
25000,50,4,25,46.644
25000,50,4,26,46.144
25000,50,4,27,46.190
25000,50,4,28,46.726
25000,50,4,29,45.349
25000,50,4,30,46.117
25000,50,8,1,30.590
25000,50,8,2,30.587
25000,50,8,3,30.516
25000,50,8,4,30.666
25000,50,8,5,30.473
25000,50,8,6,30.399
25000,50,8,7,30.474
25000,50,8,8,30.723
25000,50,8,9,30.713
25000,50,8,10,30.705
25000,50,8,11,30.539
25000,50,8,12,30.686
25000,50,8,13,30.554
25000,50,8,14,30.720
25000,50,8,15,30.630
25000,50,8,16,30.856
25000,50,8,17,30.756
25000,50,8,18,30.609
25000,50,8,19,30.426
25000,50,8,20,30.613
25000,50,8,21,30.556
25000,50,8,22,30.460
25000,50,8,23,30.621
25000,50,8,24,30.670
25000,50,8,25,30.491
25000,50,8,26,30.548
25000,50,8,27,30.786
25000,50,8,28,30.505
25000,50,8,29,30.678
25000,50,8,30,30.567
25000,50,12,1,25.725
25000,50,12,2,25.760
25000,50,12,3,25.758
25000,50,12,4,25.795
25000,50,12,5,25.758
25000,50,12,6,25.776
25000,50,12,7,25.769
25000,50,12,8,25.796
25000,50,12,9,25.785
25000,50,12,10,25.753
25000,50,12,11,25.838
25000,50,12,12,25.806
25000,50,12,13,25.787
25000,50,12,14,25.792
25000,50,12,15,25.826
25000,50,12,16,25.729
25000,50,12,17,25.731
25000,50,12,18,25.714
25000,50,12,19,25.802
25000,50,12,20,25.793
25000,50,12,21,25.710
25000,50,12,22,25.790
25000,50,12,23,25.805
25000,50,12,24,25.825
25000,50,12,25,25.864
25000,50,12,26,25.742
25000,50,12,27,25.704
25000,50,12,28,25.725
25000,50,12,29,25.770
25000,50,12,30,25.803
40000,10,1,1,76.563
40000,10,1,2,76.229
40000,10,1,3,76.250
40000,10,1,4,76.143
40000,10,1,5,76.170
40000,10,1,6,76.303
40000,10,1,7,76.246
40000,10,1,8,76.164
40000,10,1,9,76.307
40000,10,1,10,76.301
40000,10,1,11,75.757
40000,10,1,12,75.767
40000,10,1,13,76.312
40000,10,1,14,76.264
40000,10,1,15,76.253
40000,10,1,16,76.219
40000,10,1,17,76.216
40000,10,1,18,76.251
40000,10,1,19,76.102
40000,10,1,20,76.245
40000,10,1,21,76.335
40000,10,1,22,76.192
40000,10,1,23,76.263
40000,10,1,24,76.289
40000,10,1,25,76.242
40000,10,1,26,76.338
40000,10,1,27,76.238
40000,10,1,28,76.266
40000,10,1,29,76.243
40000,10,1,30,76.341
40000,10,2,1,41.039
40000,10,2,2,40.815
40000,10,2,3,41.518
40000,10,2,4,40.656
40000,10,2,5,40.984
40000,10,2,6,40.902
40000,10,2,7,41.111
40000,10,2,8,40.691
40000,10,2,9,41.027
40000,10,2,10,41.562
40000,10,2,11,40.863
40000,10,2,12,40.863
40000,10,2,13,41.301
40000,10,2,14,40.856
40000,10,2,15,40.494
40000,10,2,16,40.856
40000,10,2,17,41.296
40000,10,2,18,41.143
40000,10,2,19,40.435
40000,10,2,20,40.466
40000,10,2,21,40.857
40000,10,2,22,41.810
40000,10,2,23,41.185
40000,10,2,24,40.417
40000,10,2,25,40.867
40000,10,2,26,40.877
40000,10,2,27,40.657
40000,10,2,28,40.837
40000,10,2,29,40.498
40000,10,2,30,41.515
40000,10,4,1,23.436
40000,10,4,2,23.305
40000,10,4,3,23.017
40000,10,4,4,23.481
40000,10,4,5,23.231
40000,10,4,6,23.611
40000,10,4,7,23.326
40000,10,4,8,23.694
40000,10,4,9,23.482
40000,10,4,10,23.507
40000,10,4,11,23.382
40000,10,4,12,23.233
40000,10,4,13,23.772
40000,10,4,14,23.762
40000,10,4,15,23.385
40000,10,4,16,23.486
40000,10,4,17,23.142
40000,10,4,18,23.447
40000,10,4,19,23.203
40000,10,4,20,24.043
40000,10,4,21,23.308
40000,10,4,22,23.600
40000,10,4,23,23.713
40000,10,4,24,23.462
40000,10,4,25,23.750
40000,10,4,26,23.809
40000,10,4,27,23.584
40000,10,4,28,23.590
40000,10,4,29,24.044
40000,10,4,30,24.031
40000,10,8,1,15.625
40000,10,8,2,15.609
40000,10,8,3,15.748
40000,10,8,4,15.474
40000,10,8,5,15.635
40000,10,8,6,15.630
40000,10,8,7,15.609
40000,10,8,8,15.697
40000,10,8,9,15.570
40000,10,8,10,15.602
40000,10,8,11,15.729
40000,10,8,12,15.688
40000,10,8,13,15.598
40000,10,8,14,15.567
40000,10,8,15,15.648
40000,10,8,16,15.683
40000,10,8,17,15.742
40000,10,8,18,15.566
40000,10,8,19,15.672
40000,10,8,20,15.616
40000,10,8,21,15.610
40000,10,8,22,15.626
40000,10,8,23,15.684
40000,10,8,24,15.616
40000,10,8,25,15.590
40000,10,8,26,15.652
40000,10,8,27,15.690
40000,10,8,28,15.780
40000,10,8,29,15.599
40000,10,8,30,15.604
40000,10,12,1,13.197
40000,10,12,2,13.201
40000,10,12,3,13.206
40000,10,12,4,13.203
40000,10,12,5,13.209
40000,10,12,6,13.216
40000,10,12,7,13.240
40000,10,12,8,13.243
40000,10,12,9,13.227
40000,10,12,10,13.245
40000,10,12,11,13.241
40000,10,12,12,13.228
40000,10,12,13,13.240
40000,10,12,14,13.254
40000,10,12,15,13.248
40000,10,12,16,13.239
40000,10,12,17,13.241
40000,10,12,18,13.217
40000,10,12,19,13.221
40000,10,12,20,13.236
40000,10,12,21,13.217
40000,10,12,22,13.236
40000,10,12,23,13.229
40000,10,12,24,13.266
40000,10,12,25,13.215
40000,10,12,26,13.239
40000,10,12,27,13.226
40000,10,12,28,13.238
40000,10,12,29,13.215
40000,10,12,30,13.217
40000,50,1,1,381.129
40000,50,1,2,381.394
40000,50,1,3,380.964
40000,50,1,4,381.085
40000,50,1,5,380.332
40000,50,1,6,380.213
40000,50,1,7,381.765
40000,50,1,8,378.768
40000,50,1,9,380.302
40000,50,1,10,380.527
40000,50,1,11,380.626
40000,50,1,12,379.429
40000,50,1,13,380.911
40000,50,1,14,380.904
40000,50,1,15,379.748
40000,50,1,16,381.513
40000,50,1,17,379.399
40000,50,1,18,380.831
40000,50,1,19,380.795
40000,50,1,20,381.224
40000,50,1,21,380.911
40000,50,1,22,380.898
40000,50,1,23,381.785
40000,50,1,24,382.569
40000,50,1,25,383.355
40000,50,1,26,380.020
40000,50,1,27,380.300
40000,50,1,28,379.315
40000,50,1,29,380.486
40000,50,1,30,380.320
40000,50,2,1,205.983
40000,50,2,2,206.883
40000,50,2,3,204.971
40000,50,2,4,205.398
40000,50,2,5,205.608
40000,50,2,6,205.292
40000,50,2,7,203.751
40000,50,2,8,205.591
40000,50,2,9,205.258
40000,50,2,10,205.664
40000,50,2,11,205.278
40000,50,2,12,205.146
40000,50,2,13,205.898
40000,50,2,14,205.295
40000,50,2,15,206.591
40000,50,2,16,206.795
40000,50,2,17,206.623
40000,50,2,18,205.661
40000,50,2,19,204.970
40000,50,2,20,206.722
40000,50,2,21,208.965
40000,50,2,22,205.813
40000,50,2,23,208.202
40000,50,2,24,206.823
40000,50,2,25,204.748
40000,50,2,26,206.770
40000,50,2,27,206.256
40000,50,2,28,207.437
40000,50,2,29,205.642
40000,50,2,30,204.979
40000,50,4,1,120.157
40000,50,4,2,121.115
40000,50,4,3,120.516
40000,50,4,4,121.162
40000,50,4,5,115.755
40000,50,4,6,112.660
40000,50,4,7,113.390
40000,50,4,8,114.739
40000,50,4,9,114.428
40000,50,4,10,116.358
40000,50,4,11,119.014
40000,50,4,12,116.213
40000,50,4,13,116.637
40000,50,4,14,118.646
40000,50,4,15,119.729
40000,50,4,16,117.044
40000,50,4,17,118.919
40000,50,4,18,117.277
40000,50,4,19,117.744
40000,50,4,20,118.152
40000,50,4,21,118.758
40000,50,4,22,119.132
40000,50,4,23,119.848
40000,50,4,24,126.304
40000,50,4,25,118.000
40000,50,4,26,118.754
40000,50,4,27,119.468
40000,50,4,28,118.488
40000,50,4,29,117.567
40000,50,4,30,117.484
40000,50,8,1,76.546
40000,50,8,2,77.817
40000,50,8,3,78.452
40000,50,8,4,77.560
40000,50,8,5,79.138
40000,50,8,6,81.343
40000,50,8,7,81.620
40000,50,8,8,78.284
40000,50,8,9,78.176
40000,50,8,10,77.038
40000,50,8,11,77.583
40000,50,8,12,77.415
40000,50,8,13,76.767
40000,50,8,14,76.769
40000,50,8,15,76.923
40000,50,8,16,77.154
40000,50,8,17,76.689
40000,50,8,18,76.791
40000,50,8,19,77.167
40000,50,8,20,76.602
40000,50,8,21,76.494
40000,50,8,22,77.731
40000,50,8,23,78.097
40000,50,8,24,78.283
40000,50,8,25,78.469
40000,50,8,26,78.144
40000,50,8,27,78.359
40000,50,8,28,78.342
40000,50,8,29,77.263
40000,50,8,30,76.883
40000,50,12,1,67.568
40000,50,12,2,68.662
40000,50,12,3,68.663
40000,50,12,4,67.903
40000,50,12,5,66.397
40000,50,12,6,67.331
40000,50,12,7,67.789
40000,50,12,8,68.222
40000,50,12,9,67.529
40000,50,12,10,67.087
40000,50,12,11,67.390
40000,50,12,12,67.606
40000,50,12,13,67.570
40000,50,12,14,69.322
40000,50,12,15,68.285
40000,50,12,16,66.977
40000,50,12,17,66.303
40000,50,12,18,66.320
40000,50,12,19,66.429
40000,50,12,20,66.402
40000,50,12,21,66.319
40000,50,12,22,66.330
40000,50,12,23,66.382
40000,50,12,24,66.358
40000,50,12,25,66.454
40000,50,12,26,66.325
40000,50,12,27,66.426
40000,50,12,28,66.211
40000,50,12,29,66.581
40000,50,12,30,69.556
